method,fillPerc,confidence,leaves,treeSize,performanceValidation,performanceTraining
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_85.00_moda.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_85.00_moda_conf_0.500.out
moda,85.00,0.5000,835,1669,53.5144,89.1134
# ./ind_faltantes.py ../data/training2.csv.arff 0.00  modaclase > ../output/exc2//dataset_faltantes_0.00_modaclase.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.001.out
modaclase,0.00,0.0010,7,13,51.278,52.5071
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.025.out
modaclase,0.00,0.0250,249,497,56.4696,70.0667
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.050.out
modaclase,0.00,0.0500,401,801,58.3067,76.816
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.075.out
modaclase,0.00,0.0750,444,887,58.5463,78.3794
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.100.out
modaclase,0.00,0.1000,542,1083,58.7061,81.735
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.125.out
modaclase,0.00,0.1250,566,1131,58.8658,82.4404
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.150.out
modaclase,0.00,0.1500,592,1183,59.1054,83.0505
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.175.out
modaclase,0.00,0.1750,614,1227,58.7061,83.6034
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.200.out
modaclase,0.00,0.2000,643,1285,58.7859,84.3089
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.225.out
modaclase,0.00,0.2250,654,1307,58.6262,84.4995
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.250.out
modaclase,0.00,0.2500,668,1335,58.6262,84.8046
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.275.out
modaclase,0.00,0.2750,682,1363,58.5463,85.0143
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.300.out
modaclase,0.00,0.3000,691,1381,58.4665,85.1859
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.325.out
modaclase,0.00,0.3250,709,1417,58.3067,85.6244
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.350.out
modaclase,0.00,0.3500,714,1427,58.3067,85.7197
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.375.out
modaclase,0.00,0.3750,717,1433,58.3866,85.7769
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.400.out
modaclase,0.00,0.4000,735,1469,57.9073,86.1392
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.425.out
modaclase,0.00,0.4250,736,1471,57.9073,86.1582
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.450.out
modaclase,0.00,0.4500,738,1475,57.9872,86.1964
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.475.out
modaclase,0.00,0.4750,741,1481,57.9073,86.2345
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_0.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_0.00_modaclase_conf_0.500.out
modaclase,0.00,0.5000,747,1493,57.7476,86.3298
# ./ind_faltantes.py ../data/training2.csv.arff 2.50  modaclase > ../output/exc2//dataset_faltantes_2.50_modaclase.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.001.out
modaclase,2.50,0.0010,7,13,51.278,52.469
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.025.out
modaclase,2.50,0.0250,233,465,56.7891,69.285
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.050.out
modaclase,2.50,0.0500,394,787,57.8275,76.4919
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.075.out
modaclase,2.50,0.0750,459,917,58.2268,78.8561
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.100.out
modaclase,2.50,0.1000,532,1063,58.2268,81.3155
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.125.out
modaclase,2.50,0.1250,569,1137,58.3067,82.4976
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.150.out
modaclase,2.50,0.1500,582,1163,58.4665,82.7836
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.175.out
modaclase,2.50,0.1750,610,1219,58.2268,83.5272
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.200.out
modaclase,2.50,0.2000,643,1285,58.4665,84.3279
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.225.out
modaclase,2.50,0.2250,664,1327,58.7061,84.7664
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.250.out
modaclase,2.50,0.2500,678,1355,58.6262,85.0334
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.275.out
modaclase,2.50,0.2750,694,1387,58.4665,85.3003
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.300.out
modaclase,2.50,0.3000,703,1405,58.5463,85.4528
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.325.out
modaclase,2.50,0.3250,721,1441,58.2268,85.8723
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.350.out
modaclase,2.50,0.3500,727,1453,58.2268,85.9867
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.375.out
modaclase,2.50,0.3750,731,1461,58.3067,86.0629
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.400.out
modaclase,2.50,0.4000,752,1503,57.8275,86.4442
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.425.out
modaclase,2.50,0.4250,753,1505,57.8275,86.4633
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.450.out
modaclase,2.50,0.4500,754,1507,58.0671,86.4633
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.475.out
modaclase,2.50,0.4750,755,1509,58.0671,86.4824
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_2.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_2.50_modaclase_conf_0.500.out
modaclase,2.50,0.5000,760,1519,57.9872,86.5396
# ./ind_faltantes.py ../data/training2.csv.arff 5.00  modaclase > ../output/exc2//dataset_faltantes_5.00_modaclase.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.001.out
modaclase,5.00,0.0010,7,13,51.278,52.469
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.025.out
modaclase,5.00,0.0250,244,487,55.7508,69.4185
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.050.out
modaclase,5.00,0.0500,398,795,58.0671,76.8541
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.075.out
modaclase,5.00,0.0750,449,897,58.147,78.6654
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.100.out
modaclase,5.00,0.1000,539,1077,57.7476,81.8684
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.125.out
modaclase,5.00,0.1250,565,1129,58.0671,82.612
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.150.out
modaclase,5.00,0.1500,606,1211,58.7061,83.6225
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.175.out
modaclase,5.00,0.1750,625,1249,58.6262,84.0801
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.200.out
modaclase,5.00,0.2000,657,1313,58.2268,84.7855
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.225.out
modaclase,5.00,0.2250,665,1329,57.9073,84.9762
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.250.out
modaclase,5.00,0.2500,679,1357,58.147,85.2622
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.275.out
modaclase,5.00,0.2750,687,1373,57.9872,85.4147
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.300.out
modaclase,5.00,0.3000,695,1389,57.9872,85.6435
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.325.out
modaclase,5.00,0.3250,720,1439,57.7476,86.1582
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.350.out
modaclase,5.00,0.3500,728,1455,57.6677,86.3108
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.375.out
modaclase,5.00,0.3750,731,1461,57.7476,86.368
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.400.out
modaclase,5.00,0.4000,741,1481,57.508,86.5396
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.425.out
modaclase,5.00,0.4250,747,1493,57.508,86.6349
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.450.out
modaclase,5.00,0.4500,747,1493,57.508,86.6349
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.475.out
modaclase,5.00,0.4750,750,1499,57.4281,86.673
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_5.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_5.00_modaclase_conf_0.500.out
modaclase,5.00,0.5000,758,1515,57.3482,86.7302
# ./ind_faltantes.py ../data/training2.csv.arff 7.50  modaclase > ../output/exc2//dataset_faltantes_7.50_modaclase.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_7.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_7.50_modaclase_conf_0.001.out
modaclase,7.50,0.0010,5,9,51.5176,52.45
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_7.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_7.50_modaclase_conf_0.025.out
